City,State_Province,Country,Player_Count,Latitude,Longitude
Maskinongé,Quebec,Canada,1,46.2555552,-72.9480023
Medicine Hat,Alberta,Canada,2,50.0290218,-110.7031976
Melfort,Saskatchewan,Canada,1,52.8608387,-104.6142973
Memphis,Tennessee,USA,2,35.1485812,-90.0518955
Mendota Heights,Minnesota,USA,3,44.8835768,-93.1382749
Mequon,Wisconsin,USA,1,43.2159232,-88.0314174
Mesa,Arizona,USA,1,33.4151843,-111.8314724
Metcalfe,Ontario,Canada,1,45.2340408,-75.4718279
Middlebury,Vermont,USA,1,44.0151433,-73.16695539999999
Middleton,Massachusetts,USA,2,42.59509389999999,-71.0161643
Middleton,Wisconsin,USA,1,43.09721740000001,-89.5042876
Middletown,New Jersey,USA,2,40.3937384,-74.1022772
Midhurst,Ontario,Canada,1,44.4471375,-79.7302158
Midland,Ontario,Canada,1,44.74951600000001,-79.89219229999999
Mill Bay,British Columbia,Canada,2,48.6505297,-123.5571899
Milton,Georgia,USA,1,34.0891899,-84.3428857
Milton,Massachusetts,USA,2,42.2495321,-71.0661653
Milwaukee,Wisconsin,USA,2,43.0410344,-87.9096783
Minneapolis,Minnesota,USA,6,44.977753,-93.2650108
Minnetonka,Minnesota,USA,6,44.937858,-93.4669177
Minnetrista,Minnesota,USA,1,44.938296,-93.7177406
Minot,North Dakota,USA,2,48.2329668,-101.2922906
Minsk,Belarus,Belarus,3,53.9006011,27.558972
Mirabel,Quebec,Canada,2,45.65189590000001,-74.09016960000001
Mission,British Columbia,Canada,1,49.1329272,-122.3261603
Mission Viejo,California,USA,3,33.5968913,-117.6581562
Mississauga,Ontario,Canada,15,43.5852972,-79.64498379999999
Mono,Ontario,Canada,1,43.9462956,-80.1042868
Monroe,Connecticut,USA,1,41.3325962,-73.2073358
Monroe,Michigan,USA,1,41.9164343,-83.3977101
Monroeville,Pennsylvania,USA,1,40.4211798,-79.7881024
Mont-Royal,Quebec,Canada,1,45.5141938,-73.6443176
Monticello,Minnesota,USA,1,45.3055201,-93.7941378
Montreal,Quebec,Canada,2,45.5018869,-73.56739189999999
Montréal,Quebec,Canada,14,45.5018869,-73.56739189999999
Montvale,New Jersey,USA,1,41.05960049999999,-74.05266759999999
Moorestown,New Jersey,USA,1,39.96353209999999,-74.95058019999999
Moorhead,Minnesota,USA,5,46.8737648,-96.76780389999999
Moose Jaw,Saskatchewan,Canada,1,50.3915811,-105.5348562
Mora,Sweden,Sweden,1,61.004878,14.537003
Morganville,New Jersey,USA,1,40.3828811,-74.2413102
Morristown,New Jersey,USA,1,40.7922983,-74.4763123
Morton Grove,Illinois,USA,1,42.0405852,-87.78256209999999
Moscow,Russia,Russia,1,55.7568721,37.6150527
Moskva,Russia,Russia,4,55.7568721,37.6150527
Mount Brydges,Ontario,Canada,1,42.9096845,-81.4958601
Mount Hope,Ontario,Canada,1,43.1548177,-79.91529369999999
Mount Laurel,New Jersey,USA,1,39.92415159999999,-74.94999659999999
Mundelein,Illinois,USA,1,42.263079,-88.00396529999999
Märsta,Sweden,Sweden,1,59.6196463,17.8555094
München,Germany,Germany,1,48.1351253,11.5819806
Nacka,Sweden,Sweden,1,59.30531999999999,18.2475
Nanaimo,British Columbia,Canada,3,49.1658836,-123.9400647
Naperville,Illinois,USA,4,41.7508391,-88.1535352
Nashville,Tennessee,USA,1,36.1626638,-86.7816016
Needham,Massachusetts,USA,1,42.2809285,-71.23775479999999
Nelson,British Columbia,Canada,2,49.4928119,-117.2948343
Nepean,Ontario,Canada,1,45.33490459999999,-75.7241006
New Canaan,Connecticut,USA,2,41.146763,-73.4948445
New Hartford,New York,USA,1,43.073403,-75.2876661
New Hope,Pennsylvania,USA,1,40.36427279999999,-74.9512785
New Lenox,Illinois,USA,1,41.5119761,-87.9656098
New Rochelle,New York,USA,1,40.9200244,-73.78627139999999
New Westminster,British Columbia,Canada,1,49.2057179,-122.910956
New York,New York,USA,4,40.7127753,-74.0059728
Newboro,Ontario,Canada,1,44.650287,-76.31973099999999
Newbury,Massachusetts,USA,1,42.7649497,-70.8714528
Newburyport,Massachusetts,USA,1,42.8125913,-70.87727509999999
Newmarket,Ontario,Canada,3,44.05918700000001,-79.46125599999999
Newport Beach,California,USA,3,33.6041944,-117.8738554
Newton,Massachusetts,USA,1,42.3370413,-71.20922139999999
Niskayuna,New York,USA,1,42.8056144,-73.87719009999999
Nisswa,Minnesota,USA,1,46.5205224,-94.2886089
Nitra,Slovakia,Slovakia,1,48.3061414,18.076376
Nobleton,Ontario,Canada,1,43.9021887,-79.6526997
Nominingue,Quebec,Canada,1,46.39059,-75.029563
Norfolk,Massachusetts,USA,2,42.1195426,-71.3250563
Norrtälje,Sweden,Sweden,1,59.7595841,18.7013584
North Andover,Massachusetts,USA,1,42.69870239999999,-71.1350575
North Attleborough,Massachusetts,USA,1,41.9828721,-71.3288956
North Barrington,Illinois,USA,1,42.207802,-88.1406349
North Battleford,Saskatchewan,Canada,1,52.7764752,-108.2974555
North Bay,Ontario,Canada,1,46.3091152,-79.4608204
North Branch,Minnesota,USA,1,45.5102135,-92.99310539999999
North Caldwell,New Jersey,USA,1,40.8690237,-74.2649196
North Kingstown,Rhode Island,USA,1,41.5662005,-71.46378469999999
North Reading,Massachusetts,USA,1,42.5750939,-71.0786653
North Tonawanda,New York,USA,1,43.038668,-78.8642033
North Vancouver,British Columbia,Canada,13,49.3199816,-123.0724139
Northbrook,Illinois,USA,4,42.1275267,-87.82895479999999
Northfield,Illinois,USA,1,42.09975,-87.7808967
Northport,New York,USA,1,40.9009313,-73.3431727
Northville,Michigan,USA,6,42.4311464,-83.4832692
Norwalk,Connecticut,USA,1,41.1138517,-73.4076534
Notre-Dame-de-l'Île-Perrot,Quebec,Canada,1,45.377973,-73.9303913
Nottingham,New Hampshire,USA,1,43.1145285,-71.099784
Oak Lake,Manitoba,Canada,1,49.7661914,-100.6308589
Oakbank,Manitoba,Canada,1,49.9380329,-96.8424423
Oakville,Ontario,Canada,12,43.467517,-79.6876659
Oceanside,New York,USA,1,40.6387141,-73.6401296
Odenton,Maryland,USA,1,39.0839981,-76.7002462
Okemos,Michigan,USA,1,42.722084,-84.42752139999999
Okotoks,Alberta,Canada,3,50.7255163,-113.9749127
Old Brookville,New York,USA,2,40.8320441,-73.6048493
Old Greenwich,Connecticut,USA,2,41.0232624,-73.5652049
Old Hickory,Tennessee,USA,1,36.2608419,-86.64777939999999
Old Tappan,New Jersey,USA,1,41.0141482,-73.98137009999999
Old Westbury,New York,USA,1,40.7887113,-73.5995717
Oldwick,New Jersey,USA,2,40.6726219,-74.7492287
Olomouc,Czech Republic,Czech Republic,1,49.593778,17.2508787
Omaha,Nebraska,USA,1,41.2565369,-95.9345034
Orange,California,USA,1,33.7879085,-117.855281
Orange Park,Florida,USA,1,30.1660736,-81.706484
Orangeville,Ontario,Canada,2,43.9155009,-80.1145014
Orchard Park,New York,USA,2,42.7675323,-78.7440921
Orono,Minnesota,USA,3,44.97135189999999,-93.6044033
Oslo,Norway,Norway,3,59.9138688,10.7522454
Osprey,Florida,USA,1,27.1961627,-82.4903748
Ostrava,Czech Republic,Czech Republic,2,49.8209226,18.2625243
Ottawa,Ontario,Canada,12,45.4200572,-75.7003397
Oulu,Finland,Finland,1,65.0120888,25.4650773
Outremont,Quebec,Canada,1,45.5175945,-73.6109554
Owatonna,Minnesota,USA,2,44.0879297,-93.2260184
Oxford,Michigan,USA,1,42.8247607,-83.2649576
Palm Beach Gardens,Florida,USA,1,26.8396096,-80.1019144
Palmer,Alaska,USA,1,61.599415,-149.1146333
Palos Heights,Illinois,USA,1,41.6680885,-87.7964416
Paoli,Pennsylvania,USA,1,40.0419021,-75.4876445
Parker,Colorado,USA,3,39.5186002,-104.7613633
Parkland,Florida,USA,1,26.3107774,-80.25322489999999
Pearl River,New York,USA,1,41.0589855,-74.0218063
Pendleton,New York,USA,1,43.0870018,-78.7278101
Penticton,British Columbia,Canada,1,49.4991381,-119.5937077
Peoria,Illinois,USA,1,40.6926929,-89.59277829999999
Perry Hall,Maryland,USA,1,39.4126073,-76.463574
Petawawa,Ontario,Canada,1,45.8983529,-77.28268620000001
Peterborough,Ontario,Canada,2,44.3047061,-78.3199606
Philadelphia,Pennsylvania,USA,6,39.9525839,-75.1652215
Phoenix,Arizona,USA,3,33.4482948,-112.0725488
Phoenixville,Pennsylvania,USA,1,40.1303822,-75.51491279999999
Pickering,Ontario,Canada,1,43.83841839999999,-79.086902
Pinckney,Michigan,USA,1,42.4567013,-83.9463358
Pittsboro,Indiana,USA,1,39.863832,-86.467061
Pittsburgh,Pennsylvania,USA,7,40.4386612,-79.99723519999999
Pittsford,New York,USA,2,43.0906186,-77.5149969
Plainfield,Illinois,USA,2,41.6125345,-88.2024208
Plainview,New York,USA,1,40.7764882,-73.4673454
Pleasantville,New York,USA,1,41.1333371,-73.7924152
Pleasantville,Ohio,USA,1,39.8097864,-82.5221031
Plymouth,Massachusetts,USA,1,41.9584457,-70.6672621
Plymouth,Michigan,USA,4,42.3714253,-83.4702132
Plymouth,Minnesota,USA,9,45.0105194,-93.4555093
Point Pleasant Beach,New Jersey,USA,1,40.0917532,-74.0497287
Point Roberts,Washington,USA,1,48.9883827,-123.0568693
Pointe-Claire,Quebec,Canada,1,45.4719655,-73.7990191
Pomfret,Connecticut,USA,1,41.8975977,-71.9625736
Pomona,New York,USA,1,41.1912507,-74.05644989999999
Ponoka,Alberta,Canada,1,52.6759035,-113.5833723
Poprad,Slovakia,Slovakia,2,49.0511221,20.295414
Port Coquitlam,British Columbia,Canada,1,49.2628382,-122.7810708
Port Hope,Ontario,Canada,1,43.9491764,-78.2934834
Port Huron,Michigan,USA,1,42.9708634,-82.42491419999999
Port McNeill,British Columbia,Canada,1,50.590044,-127.0863356
Port Moody,British Columbia,Canada,4,49.2849107,-122.8677562
Portage,Manitoba,Canada,1,49.97311269999999,-98.2924804
Portage la Prairie,Manitoba,Canada,1,49.97311269999999,-98.2924804
Potomac,Maryland,USA,1,39.0410256,-77.19253549999999
Potomac Falls,Virginia,USA,1,39.03652599999999,-77.4001943
Pottstown,Pennsylvania,USA,1,40.2453741,-75.6496302
Powell River,British Columbia,Canada,1,49.8352352,-124.5247062
Praha,Czech Republic,Czech Republic,5,50.0755381,14.4378005
Prince George,British Columbia,Canada,3,53.9170641,-122.7496693
Prince Rupert,British Columbia,Canada,1,54.3150367,-130.3208187
Princeton,Massachusetts,USA,1,42.4487019,-71.877296
Princeton,Minnesota,USA,1,45.569965,-93.58162779999999
Princeton,New Jersey,USA,1,40.3503931,-74.6571416
Prior Lake,Minnesota,USA,3,44.7132969,-93.4227274
Purchase,New York,USA,1,41.0400135,-73.7144477
Pyhäselkä,Finland,Finland,1,62.4326336,29.9694696
Quincy,Massachusetts,USA,1,42.2513961,-71.00237369999999
Quispamsis,New Brunswick,Canada,1,45.4321713,-65.9462583
Québec,Quebec,Canada,4,46.8130816,-71.20745959999999
Raleigh,North Carolina,USA,4,35.7795897,-78.6381787
Reading,Massachusetts,USA,1,42.5235564,-71.1029921
Red Bank,New Jersey,USA,1,40.3508977,-74.0702853
Red Deer,Alberta,Canada,5,52.2690328,-113.8114955
Redondo Beach,California,USA,1,33.8491816,-118.3884078
Redwood Meadows,Alberta,Canada,1,50.9876643,-114.5093159
Regina,Saskatchewan,Canada,1,50.4452112,-104.6188944
Reston,Virginia,USA,1,38.9586307,-77.35700279999999
Richfield,Minnesota,USA,1,44.8832982,-93.28300209999999
Richland,Washington,USA,1,46.28042000000001,-119.2751996
Richmond,British Columbia,Canada,7,49.1665898,-123.133569
Richmond,Ontario,Canada,1,45.1943631,-75.8388276
Richmond Hill,Ontario,Canada,5,43.8688079,-79.41371529999999
Ridge Meadows,British Columbia,Canada,1,49.2155103,-122.6300219
Ridgefield,Connecticut,USA,1,41.28406349999999,-73.4975412
Ridgewood,New Jersey,USA,1,40.9786143,-74.11321149999999
Riga,Latvia,Latvia,10,56.9676941,24.1056221
Riihimäki,Finland,Finland,1,60.7407537,24.7511362
River Falls,Wisconsin,USA,1,44.8596311,-92.62549659999999
River Forest,Illinois,USA,2,41.8939617,-87.81984779999999
Riverside,Connecticut,USA,2,41.0337666,-73.5784843
Riverside,Ontario,Canada,2,42.3254,-82.94894099999999
Riverview,New Brunswick,Canada,1,46.0521302,-64.8029894
Robbinsville,New Jersey,USA,1,40.2162271,-74.62011319999999
Rochester,Michigan,USA,1,42.680588,-83.1338214
Rochester,Minnesota,USA,4,44.0193287,-92.45883270000002
Rochester,New York,USA,6,43.15657789999999,-77.6088465
Rochester Hills,Michigan,USA,1,42.65836609999999,-83.1499322
Rockford,Minnesota,USA,1,45.0872861,-93.74150929999999
Rockland,Ontario,Canada,1,45.5483729,-75.2916118
Rockville,Maryland,USA,1,39.0839973,-77.1527578
Rockville Centre,New York,USA,1,40.65871380000001,-73.6412406
Rocky Point,New York,USA,1,40.9525987,-72.9253805
Rogers,Minnesota,USA,3,45.1878015,-93.5525206
Roseau,Minnesota,USA,3,48.8460926,-95.762766
Rosemount,Minnesota,USA,8,44.7394103,-93.12577230000001
Roseville,Minnesota,USA,1,45.0060767,-93.15661070000002
Roslyn,New York,USA,1,40.7998227,-73.6509622
Royal Oak,Michigan,USA,2,42.4894801,-83.1446485
Russell,Manitoba,Canada,2,50.7803696,-101.2849376
Sabile,Latvia,Latvia,1,57.0455148,22.572954
Sackville,New Brunswick,Canada,1,45.897903,-64.3682803
Sackville,Nova Scotia,Canada,1,44.7763767,-63.6775544
Saguenay,Quebec,Canada,1,48.4276054,-71.0600102
Saint John,New Brunswick,Canada,1,45.2733153,-66.0633081
Saint Petersburg,Russia,Russia,1,59.9310584,30.3609097
Saint-Michel,Quebec,Canada,1,45.2420859,-73.5763241
Salaberry-de-Valleyfield,Quebec,Canada,2,45.2500909,-74.1330862
Salt Lake City,Utah,USA,1,40.7605601,-111.8881397
Salzburg,Austria,Austria,1,47.8014154,13.0448441
San Diego,California,USA,5,32.715738,-117.1610838
San Francisco,California,USA,1,37.7749295,-122.4194155
San Jose,California,USA,7,37.33874,-121.8852525
Sandy Springs,Georgia,USA,1,33.9304352,-84.3733147
Sanford,Maine,USA,1,43.438809,-70.7750575
Santa Clarita,California,USA,1,34.3916641,-118.542586
Sartell,Minnesota,USA,3,45.6216318,-94.2069365
Saskatoon,Saskatchewan,Canada,11,52.157902,-106.6701577
Saugus,Massachusetts,USA,2,42.4582875,-71.02386229999999
Sault Ste. Marie,Michigan,USA,1,46.49771150000001,-84.3475876
Sault Ste. Marie,Ontario,Canada,3,46.5136494,-84.33575259999999
Savage,Minnesota,USA,2,44.7647329,-93.3591147
Scarborough,Ontario,Canada,2,43.7764258,-79.2317521
Scarsdale,New York,USA,1,41.0050977,-73.7845768
Scotch Plains,New Jersey,USA,1,40.6495254,-74.3966193
Scottsdale,Arizona,USA,5,33.4948764,-111.9216734
Seaforth,Ontario,Canada,1,43.5534346,-81.3934049
Seinäjoki,Finland,Finland,1,62.787735,22.8504337
Sewell,New Jersey,USA,1,39.7662167,-75.1441926
Shakopee,Minnesota,USA,1,44.7973962,-93.5272861
Sharon,Connecticut,USA,1,41.8793754,-73.4768697
Shavertown,Pennsylvania,USA,1,41.31994830000001,-75.9380482
Shelby Township,Michigan,USA,2,42.6841189,-83.03443659999999
Shelton,Connecticut,USA,1,41.3164856,-73.0931641
Sherborn,Massachusetts,USA,1,42.23898570000001,-71.3697813
Sherbrooke,Quebec,Canada,1,45.4042669,-71.89367399999999
Sherwood Park,Alberta,Canada,5,53.5412755,-113.2957634
Shoreview,Minnesota,USA,1,45.0791325,-93.14716670000001
Sigulda,Latvia,Latvia,1,57.15402899999999,24.8543364
Silver Spring,Maryland,USA,2,38.9960671,-77.0280731
Sioux Falls,South Dakota,USA,2,43.5460223,-96.731265
Skaneateles,New York,USA,3,42.947011,-76.42910169999999
Skellefteå,Sweden,Sweden,1,64.750244,20.950917
Skokie,Illinois,USA,1,42.0324025,-87.7416246
Smithtown,New York,USA,1,40.854906,-73.1954295
Soldotna,Alaska,USA,1,60.48638289999999,-151.0571796
Sollefteå,Sweden,Sweden,1,63.1654065,17.277135
South Bend,Indiana,USA,3,41.6763545,-86.25198979999999
South Burlington,Vermont,USA,2,44.4654257,-73.17718719999999
South Kingstown,Rhode Island,USA,1,41.4409399,-71.5022778
South Lyon,Michigan,USA,5,42.46059,-83.6516063
South Surrey,British Columbia,Canada,2,49.0600519,-122.7992015
Southboro,Massachusetts,USA,1,42.3056501,-71.5245087
Southborough,Massachusetts,USA,1,42.3056501,-71.5245087
Southey,Saskatchewan,Canada,1,50.9403537,-104.4988815
Southington,Connecticut,USA,2,41.5964869,-72.8776013
Spring City,Pennsylvania,USA,1,40.1767688,-75.5476876
Spring Lake,New Jersey,USA,1,40.1561625,-74.0271609
Springfield,Massachusetts,USA,1,42.1013104,-72.58927419999999
Springfield,Pennsylvania,USA,1,40.5280073,-75.30623260000002
Springfield,Virginia,USA,1,38.7892801,-77.18720359999999
St-Augustin-de-Desmaures,Quebec,Canada,1,46.747041,-71.459344
St-Basile-le-Grand,Quebec,Canada,1,45.5237547,-73.2832289
St-Bruno-de-Montarville,Quebec,Canada,2,45.5298901,-73.3453766
St-Eustache,Quebec,Canada,1,45.5585489,-73.89607520000001
St-François-de-Madawaska,New Brunswick,Canada,1,47.2479181,-68.7133532
St-Laurent,Quebec,Canada,1,45.5022961,-73.70606599999999
St-Odilon-de-Cranbourne,Quebec,Canada,1,46.3579079,-70.6763821
St-Pierre-les-Becquets,Quebec,Canada,1,46.4993973,-72.20196899999999
St. Albert,Alberta,Canada,7,53.6539037,-113.6292701
St. Catharines,Ontario,Canada,4,43.1599795,-79.2470299
St. Cloud,Minnesota,USA,5,45.5579451,-94.16324039999999
St. John,Indiana,USA,1,41.4500356,-87.4700381
St. John's,Newfoundland and Labrador,Canada,4,47.5556097,-52.7452511
St. Louis,Missouri,USA,14,38.62742799999999,-90.1982439
St. Louis Park,Minnesota,USA,1,44.9597376,-93.3702186
St. Michael,Minnesota,USA,3,45.209964,-93.6649642
St. Paul,Minnesota,USA,4,44.9537029,-93.0899578
St. Petersburg,Russia,Russia,2,59.9310584,30.3609097
Stacy,Minnesota,USA,1,45.3980205,-92.9874404
Stamford,Connecticut,USA,3,41.0527986,-73.5394821
Staten Island,New York,USA,2,40.6131714,-74.12141919999999
Ste-Brigitte-de-Laval,Quebec,Canada,1,47.002378,-71.1942119
Ste-Catherine,Quebec,Canada,1,45.39582,-73.5657429
Ste-Claire-de-Bellechasse,Quebec,Canada,1,46.6014767,-70.8656172
Ste-Martine,Quebec,Canada,1,45.2532382,-73.797663
Stevens Point,Wisconsin,USA,1,44.52357920000001,-89.574563
Stevenson Ranch,California,USA,1,34.3931105,-118.5907538
Stillwater,Minnesota,USA,3,45.056004,-92.80884429999999
Stillwater Lake,Nova Scotia,Canada,1,44.6966255,-63.8286727
Stockholm,Sweden,Sweden,15,59.3327036,18.0656255
Stoney Creek,Ontario,Canada,2,43.2272182,-79.7195586
Stony Plain,Alberta,Canada,1,53.5291419,-114.0018178
Stratford,Ontario,Canada,2,43.3700007,-80.98222860000001
Stratham,New Hampshire,USA,1,43.0228677,-70.9163873
Strathcona,Alberta,Canada,1,53.53267760000001,-113.1553199
Strathmore,Alberta,Canada,1,51.037741,-113.4003335
Strongsville,Ohio,USA,2,41.3144966,-81.83569
Stuart,Florida,USA,1,27.197548,-80.2528257
Suamico,Wisconsin,USA,1,44.6319369,-88.0392708
Sudbury,Massachusetts,USA,1,42.3834278,-71.4161725
Sudbury,Ontario,Canada,2,46.4917317,-80.99302899999999
Summerside,Prince Edward Island,Canada,1,46.39337769999999,-63.79023309999999
Summit,New Jersey,USA,1,40.7181631,-74.3562298
Sundsvall,Sweden,Sweden,2,62.390811,17.306927
Sunnyvale,California,USA,1,37.36883,-122.0363496
Superior,Wisconsin,USA,1,46.7207737,-92.10407959999999
Surrey,British Columbia,Canada,9,49.1913466,-122.8490125
Sussex,Wisconsin,USA,1,43.1336141,-88.2095451
Sylvania,Ohio,USA,2,41.7189392,-83.7129935
Syracuse,New York,USA,3,43.0494832,-76.14739770000001
Székesfehérvár,Hungary,Hungary,1,47.18602620000001,18.4221358
Talsi,Latvia,Latvia,1,57.2459565,22.5853997
Tampa,Florida,USA,1,27.9516896,-82.45875269999999
Tawas City,Michigan,USA,1,44.26946119999999,-83.5146973
Tecumseh,Ontario,Canada,1,42.3117966,-82.8857592
Terrebonne,Quebec,Canada,2,45.6929818,-73.63311019999999
Tewksbury,Massachusetts,USA,1,42.6106478,-71.23422479999999
Thief River Falls,Minnesota,USA,1,48.1191353,-96.18114729999999
Thompson,Manitoba,Canada,1,55.7451003,-97.8509232
Thornhill,Ontario,Canada,1,43.8142552,-79.424025
Thorofare,New Jersey,USA,1,39.8422093,-75.19693459999999
Thousand Oaks,California,USA,1,34.1761133,-118.8487793
Thunder Bay,Ontario,Canada,2,48.3808951,-89.2476823
Tidaholm,Sweden,Sweden,1,58.1817692,13.9594737
Tinton Falls,New Jersey,USA,1,40.2987771,-74.0955271
Tisdale,Saskatchewan,Canada,1,52.8473958,-104.0489835
Toledo,Ohio,USA,1,41.6528052,-83.5378674
Tomakomai,JPN,JPN,1,42.63124639999999,141.6031222
Tonawanda,New York,USA,1,43.0203347,-78.880315
Toronto,Ontario,Canada,34,43.653226,-79.3831843
Torrance,California,USA,1,33.8369217,-118.3407451
Trail,British Columbia,Canada,1,49.0965676,-117.7117301
Traverse City,Michigan,USA,4,44.7628849,-85.6210036
Trencin,Slovakia,Slovakia,1,48.884936,18.0335209
Trenton,Michigan,USA,2,42.1394858,-83.1782587
Trois-Rivières,Quebec,Canada,4,46.34298200000001,-72.5420716
Tsawwassen,British Columbia,Canada,1,49.018038,-123.0818253
Tully,New York,USA,1,42.7981229,-76.1093695
Tulsa,Okla.,USA,1,36.1551375,-95.98950099999999
Täby,Sweden,Sweden,1,59.4419,18.0703299
Upper Arlington,Ohio,USA,1,40.0252111,-83.0574468
Upper Saddle River,New Jersey,USA,2,41.0584387,-74.09834699999999
Urbandale,Iowa,USA,1,41.6293984,-93.76074109999999
Uusikaarlepyy,Finland,Finland,1,63.5217598,22.5303558
Uxbridge,Ontario,Canada,1,44.10940280000001,-79.12049979999999
Val-d'Or,Quebec,Canada,1,48.0987106,-77.7967676
Valencia,California,USA,1,34.419837,-118.5627013
Vallée-Jonction,Quebec,Canada,1,46.37758609999999,-70.9232928
Valrico,Florida,USA,1,27.9462615,-82.2420317
Vancouver,British Columbia,Canada,10,49.2827291,-123.1207375
Vantaa,Finland,Finland,2,60.29335239999999,25.0377686
Vaughan,Ontario,Canada,1,43.82622809999999,-79.5561668
Verona,Wisconsin,USA,2,42.990831,-89.53317729999999
Victoria,British Columbia,Canada,9,48.4284207,-123.3656444
Victoriaville,Quebec,Canada,2,46.0556724,-71.95895589999999
Vienna,Virginia,USA,1,38.9012225,-77.2652604
Villach,Austria,Austria,1,46.6084959,13.8506159
Villanova,Pennsylvania,USA,1,40.0359801,-75.34920869999999
Virden,Manitoba,Canada,1,49.8572413,-100.92197
Virgil,Ontario,Canada,1,43.2196469,-79.1214455
Wainwright,Alberta,Canada,1,52.8431123,-110.8504203
Wake Forest,North Carolina,USA,1,35.9798734,-78.50972279999999
Waldwick,New Jersey,USA,1,41.0112292,-74.11988319999999
Walnut Creek,California,USA,1,37.9100783,-122.0651819
Waltham,Massachusetts,USA,1,42.3764358,-71.23575009999999
Warman,Saskatchewan,Canada,1,52.3183662,-106.5750747
Warren,Manitoba,Canada,1,50.1311413,-97.55077709999999
Warroad,Minnesota,USA,4,48.9052657,-95.31440409999999
Warwick,Rhode Island,USA,1,41.7001009,-71.4161671
Washington,D.C.,USA,1,38.9071923,-77.0368707
Washington,Michigan,USA,1,42.757478,-83.0180034
Wasilla,Alaska,USA,1,61.58087629999999,-149.4410597
Waterdown,Ontario,Canada,1,43.3247102,-79.90303709999999
Waterloo,Ontario,Canada,2,43.4642578,-80.5204096
Watertown,Massachusetts,USA,1,42.3709299,-71.1828321
Waukesha,Wisconsin,USA,1,43.0107836,-88.2291729
Waupaca,Wisconsin,USA,1,44.3580348,-89.0859464
Wausau,Wisconsin,USA,1,44.9591352,-89.6301221
Wayland,Massachusetts,USA,1,42.3625953,-71.3614484
Wayne,Illinois,USA,1,41.9508336,-88.242369
Wayne,New Jersey,USA,1,40.948903,-74.273578
Wayzata,Minnesota,USA,2,44.97413,-93.5066217
Weare,New Hampshire,USA,1,43.0948033,-71.7306313
West Bloomfield,Michigan,USA,1,42.5575353,-83.36136619999999
West Chester,Pennsylvania,USA,1,39.959884,-75.6062135
West Haven,Connecticut,USA,1,41.2723527,-72.94981290000001
West Mifflin,Pennsylvania,USA,1,40.3634026,-79.86643749999999
West Orange,New Jersey,USA,1,40.7882429,-74.2562099
West St. Paul,Manitoba,Canada,1,50.0277353,-97.10536379999999
West St. Paul,Minnesota,USA,1,44.9160768,-93.10160739999999
West Vancouver,British Columbia,Canada,4,49.3286251,-123.1601981
Westborough,Massachusetts,USA,1,42.2694066,-71.6133569
Westbrook,Maine,USA,1,43.6770252,-70.3711617
Westchester,New York,USA,1,41.1220194,-73.7948516
Westerville,Ohio,USA,1,40.1266689,-82.9318807
Westfield,Indiana,USA,1,40.0427376,-86.1277491
Westford,Massachusetts,USA,1,42.5811425,-71.4395267
Weston,Massachusetts,USA,4,42.3667625,-71.3031132
Westport,Connecticut,USA,1,41.14143809999999,-73.3580987
Westwood,Massachusetts,USA,2,42.21398730000001,-71.2244987
Wexford,Pennsylvania,USA,2,40.6334426,-80.0594801
Weyburn,Saskatchewan,Canada,2,49.6632836,-103.8532906
Wheatfield,New York,USA,1,43.086889,-78.8895479
Wheaton,Illinois,USA,1,41.8661403,-88.1070127
Whistler,British Columbia,Canada,1,50.11616859999999,-122.9535117
Whitby,Ontario,Canada,2,43.8997643,-78.9400809
White Bear Lake,Minnesota,USA,4,45.0502625,-93.015351
White Lake,Michigan,USA,1,42.6561459,-83.4749162
White Lake Township,Michigan,USA,1,42.6561459,-83.4749162
White Rock,British Columbia,Canada,4,49.0253085,-122.802962
Whitecourt,Alberta,Canada,1,54.1425199,-115.6766396
Whitehorse,Yukon,Canada,3,60.7197137,-135.0522761
Williamsville,New York,USA,2,42.963947,-78.73780909999999
Wilmette,Illinois,USA,2,42.0722513,-87.7228384
Wilmington,Delaware,USA,1,39.744655,-75.5483909
Wilmington,Massachusetts,USA,2,42.5481714,-71.1724467
Wilton,Connecticut,USA,1,41.1953739,-73.4378988
Windermere,Florida,USA,1,28.4955593,-81.53479519999999
Windham,New Hampshire,USA,2,42.80719269999999,-71.2644119
Windsor,Colorado,USA,1,40.4774818,-104.9013617
Windsor,Ontario,Canada,5,42.3141129,-83.03675059999999
Winkler,Manitoba,Canada,2,49.18021969999999,-97.93911729999999
Winnetka,Illinois,USA,1,42.10808340000001,-87.735895
Winnipeg,Manitoba,Canada,10,49.8954221,-97.1385145
Wolverine,Michigan,USA,1,45.2731392,-84.6036824
Woodbridge,Ontario,Canada,6,43.7761753,-79.60924299999999
Woodbury,Minnesota,USA,7,44.9238552,-92.9593797
Woodcliff Lake,New Jersey,USA,1,41.02075869999999,-74.04950099999999
Woodhaven,Michigan,USA,1,42.1389839,-83.24179939999999
Worcester,Massachusetts,USA,1,42.2628113,-71.80249309999999
Yorba Linda,California,USA,3,33.88850350000001,-117.8132571
Yorktown Heights,New York,USA,1,41.2709274,-73.7776336
Zagreb,Croatia,Croatia,1,45.8150108,15.981919
Zilina,Slovakia,Slovakia,1,49.21944980000001,18.7408001
Zionsville,Indiana,USA,1,39.9500433,-86.27889479999999
Örebro,Sweden,Sweden,1,59.2752626,15.2134105
